Date,ABRUZZO,BASILICATA,CALABRIA,CAMPANIA,EMILIA ROMAGNA,FRIULI VENEZIA GIULIA,LAZIO,LIGURIA,LOMBARDIA,MARCHE,MOLISE,PIEMONTE,PUGLIA,SARDEGNA,SICILIA,TOSCANA,TRENTINO ALTO ADIGE,UMBRIA,VALLE D'AOSTA,VENETO
2020-10-31,0.05066344993968652,-0.027431421446383997,-0.05125368731563429,0.09847984137475208,0.06510851419031716,0.3599137931034482,0.1192256085873109,0.28482142857142856,0.2590968161143601,0.010638297872340496,0.4179104477611941,0.09469116896375684,0.3484735666418466,-0.20620927558451507,-0.08590479144053342,0.05546597871654302,-0.17469879518072284,0.029478458049886802,0.05084745762711873,0.21965317919075145
2020-11-30,0.03799758745476489,0.014962593516209433,-0.07298193881312198,0.08195637805684086,0.06114266622118292,0.34913793103448265,0.11089866156787753,0.2794642857142857,0.2536561585960351,-0.0035460992907800915,0.3837638376383763,0.08575803981623253,0.325390915860015,-0.21119202759678046,-0.08776554504574352,0.048418334409296326,-0.2269076305220884,0.01889644746787611,-0.04519774011299438,0.20230607966457037
2020-12-31,0.0006031363088059294,-0.004987531172069848,-0.09804644305197197,0.0579973562458691,0.04878048780487809,0.28755364806866957,0.11204588910133828,0.20714285714285707,0.2375061045091975,0.0011820330969267712,0.2952029520295203,0.06559469116896377,0.3034251675353685,-0.22958988118052903,-0.1110249651108699,0.033548387096774324,-0.22088353413654616,-0.030211480362537735,-0.02824858757062143,0.19601677148846974
2021-01-31,-0.010253317249698357,0.0024937655860348684,-0.09134615384615397,0.06031064111037687,0.06715669896425003,0.32976445396145615,0.10114722753346084,0.17500000000000004,0.24450594172228546,-0.01654846335697402,0.2767527675276753,0.0660882878285276,0.30826507818317195,-0.22958988118052903,-0.11167985109353185,0.01969012265978054,-0.2269076305220884,-0.024169184290030232,-0.07344632768361581,0.18972746331236912
2021-02-28,-0.02171290711700835,-0.027431421446383997,-0.06804733727810652,0.07680872150644191,0.09254928165720022,0.3640256959314776,0.08833652007648185,0.17678571428571432,0.2642031580660915,0.013002364066193817,0.2693726937269372,0.057682491066870956,0.3172002978406552,-0.22614028363357608,-0.10144253140995807,0.008392511297611538,-0.23895582329317266,-0.017371601208459264,-0.02824858757062143,0.20188778185631873
2021-03-31,-0.012062726176115812,-0.014962593516209433,-0.05954142011834318,0.061298274445357404,0.09491978609625673,0.3683083511777301,0.07915869980879542,0.16874999999999973,0.2611454604620893,-0.01891252955082745,0.2656826568265682,0.057682491066870956,0.2293546148507981,-0.225756995017248,-0.10733674577322794,-0.0009686793671295213,-0.20481927710843373,-0.02794561933534756,-0.02824858757062143,0.19140010487676973
2021-04-30,-0.006031363088057962,-0.06234413965087282,-0.05066568047337283,0.07672088056513893,0.0948880721683929,0.3875802997858673,0.06826003824091775,0.16964285714285698,0.267002928734136,0.0035460992907800915,0.2509225092250922,0.05130168453292483,0.2439278278972934,-0.2402148887183423,-0.10997363114626957,-0.007103648692282749,-0.18273092369477917,-0.018045112781954864,-0.07344632768361581,0.20188778185631873
2021-05-31,-0.013872135102533156,-0.07730673316708225,-0.04881656804733736,0.07725180802103893,0.08177570093457942,0.3511777301927195,0.06768642447418727,0.18101153504880219,0.266818700114025,-0.008274231678486954,0.22878228782287824,0.032933367372989686,0.27966689798750877,-0.24443591711435142,-0.09715970821046094,-0.0022602518566354757,-0.16666666666666663,-0.003007518796992459,-0.11299435028248583,0.19821709491347672
2021-06-30,0.0006031363088059294,-0.08728179551122195,-0.03217455621301779,0.07380013149243925,0.08477970627503328,0.32119914346895073,0.07055449330783925,0.18488888888888888,0.2616061247760222,-0.007092198581560294,0.2324723247232472,0.02348736277763619,0.27654406662040243,-0.24673829623944732,-0.09715970821046094,-0.007101355713363344,-0.16465863453815266,0.0052631578947368585,-0.1581920903954802,0.2050340849501835
2021-07-31,0.003019323671497709,-0.10723192019950123,-0.03698224852071008,0.0501064352382512,0.06542056074766367,0.3361884368308352,0.0582172170261499,0.1804444444444444,0.24173318129988597,-0.03191489361702127,0.22878228782287824,0.0012642225031604948,0.2671280276816608,-0.2610364683301344,-0.0856743752910134,-0.027269810715431442,-0.1807228915662651,0.008995502248875464,-0.20903954802259883,0.18825380178290518
2021-08-31,0.022342995169082114,-0.10526315789473684,-0.03217455621301779,0.05304518664047153,0.07610146862483314,0.37901498929336186,0.06729114891990062,0.19555555555555548,0.26014008796220867,-0.015366430260047248,0.23985239852398532,0.01188369152970914,0.28393351800554023,-0.2472168905950095,-0.08613999689585594,-0.02438241899262117,-0.1887550200803213,0.023220973782771548,-0.2033898305084746,0.17776612480335596
